product_id,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_raw,id_web,id_web_raw,sku,sku_raw,total_sales,product_type,post_type,post_title,web_match_status
6278,1,9.0,24,instock,4.65,6278,16273,16273,16273,16273,10.0,Vin,product,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,both
6279,1,45.9,10,instock,22.77,6279,16247,16247,16247,16247,6.0,Vin,product,Borie de Maurel Minervois Rouge Maxime 2003,both
6280,1,10.4,38,instock,5.53,6280,15654,15654,15654,15654,11.0,Vin,product,Borie de Maurel Minervois Blanc La Belle Aude 2018,both
6299,1,78.0,0,outofstock,41.51,6299,15710,15710,15710,15710,4.0,Vin,product,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,both
6301,1,40.5,0,outofstock,20.51,6301,15745,15745,15745,15745,0.0,Vin,product,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,both
6324,0,92.0,18,instock,99.0,6324,,,,,,,,,left_only
6325,1,27.9,22,instock,15.14,6325,15678,15678,15678,15678,10.0,Vin,product,Tempier Bandol Blanc 2018,both
6327,0,28.5,0,outofstock,14.43,6327,,,,,,,,,left_only
6328,1,22.4,16,instock,11.23,6328,15810,15810,15810,15810,7.0,Vin,product,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,both
6567,1,28.4,28,instock,14.67,6567,15779,15779,15779,15779,11.0,Vin,product,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",both
6568,1,72.0,7,instock,35.71,6568,15707,15707,15707,15707,4.0,Vin,product,Decelle-Villa Chambolle-Musigny 2017,both
6569,1,29.0,58,instock,15.28,6569,15705,15705,15705,15705,17.0,Vin,product,Decelle-Villa Chorey-Lès-Beaune 2016,both
6570,1,29.2,19,instock,14.33,6570,15706,15706,15706,15706,9.0,Vin,product,Decelle-Villa Marsannay Les Longeroies 2015,both
6572,1,44.0,12,instock,22.28,6572,15704,15704,15704,15704,8.0,Vin,product,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,both
6573,1,68.3,5,instock,35.29,6573,15473,15473,15473,15473,4.0,Vin,product,Marc Colin Et Fils Chassagne-Montrachet 1er Cru Les Champs Gain 2017,both
6575,1,41.8,7,instock,22.03,6575,15479,15479,15479,15479,4.0,Vin,product,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,both
6578,1,40.0,7,instock,19.63,6578,15647,15647,15647,15647,4.0,Vin,product,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,both
6584,1,13.5,22,instock,6.91,6584,15769,15769,15769,15769,10.0,Vin,product,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,both
6585,1,19.0,29,instock,10.31,6585,15434,15434,15434,15434,10.0,Vin,product,La Préceptorie Côtes du Roussillon Blanc Terres Nouvelles 2018,both
6592,1,24.4,29,instock,12.1,6592,15764,15764,15764,15764,9.0,Vin,product,Domaine de la Monardière Vacqueyras Blanc Galéjade 2018,both
6594,0,-9.1,19,instock,4.61,6594,,,,,,,,,left_only
6615,1,32.8,12,instock,16.95,6615,16071,16071,16071,16071,6.0,Vin,product,Clos du Mont-Olivet Châteauneuf-du-Pape 2018,both
6616,1,15.4,33,instock,7.88,6616,15781,15781,15781,15781,11.0,Vin,product,Clos du Mont-Olivet Lirac Rouge 2017,both
6617,1,9.9,33,instock,5.22,6617,16031,16031,16031,16031,11.0,Vin,product,Clos du Mont-Olivet Vins de Pays du Gard Rive Droite 2018,both
6618,1,13.5,49,instock,7.18,6618,15539,15539,15539,15539,14.0,Vin,product,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,both
6620,1,51.0,11,instock,27.14,6620,16046,16046,16046,16046,7.0,Vin,product,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2005,both
6621,1,35.2,7,instock,17.46,6621,15204,15204,15204,15204,4.0,Vin,product,Thierry Germain Saumur-Champigny La Marginale 2018,both
6622,1,42.2,16,instock,22.02,6622,15205,15205,15205,15205,8.0,Vin,product,Thierry Germain Saumur-Champigny Les Mémoires 2018,both
6626,1,33.2,11,instock,16.47,6626,15790,15790,15790,15790,10.0,Vin,product,Weingut Besson-Strasser Zürich Räuschling 2018,both
6627,1,41.8,4,instock,22.24,6627,15791,15791,15791,15791,4.0,Vin,product,Weingut Besson-Strasser Zürich Fumé 2017,both
6628,1,32.2,7,instock,16.8,6628,15792,15792,15792,15792,5.0,Vin,product,Weingut Besson-Strasser Zürich Blauer Zweigelt 2016,both
6629,1,37.7,10,instock,19.48,6629,15793,15793,15793,15793,5.0,Vin,product,Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017,both
6631,1,47.2,10,instock,24.39,6631,15795,15795,15795,15795,7.0,Vin,product,Weingut Besson-Strasser Zürich Pinot Noir Albi 2016,both
6632,1,52.7,0,outofstock,26.41,6632,15794,15794,15794,15794,2.0,Vin,product,Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016,both
6635,1,22.4,16,instock,10.99,6635,15763,15763,15763,15763,5.0,Vin,product,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,both
6663,1,50.4,6,instock,26.04,6663,16152,16152,16152,16152,6.0,Vin,product,Catherine et Claude Maréchal Pommard La Chanière 2017,both
6664,1,35.6,16,instock,19.31,6664,15661,15661,15661,15661,8.0,Vin,product,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2017,both
6665,1,27.7,16,instock,14.6,6665,16068,16068,16068,16068,5.0,Vin,product,Domaine Hauvette IGP Alpilles Jaspe 2017,both
6666,1,48.5,7,instock,25.56,6666,16067,16067,16067,16067,6.0,Vin,product,Domaine Hauvette IGP Alpilles Dolia 2013,both
6738,1,15.4,42,instock,8.12,6738,8193,8193,8193,8193,12.0,Vin,product,Emile Boeckel Crémant Chardonnay Extra Brut 2016,both
6751,1,46.5,7,instock,24.51,6751,16144,16144,16144,16144,6.0,Vin,product,Château Simone Palette Blanc 2017,both
6753,1,46.5,6,instock,22.82,6753,15256,15256,15256,15256,4.0,Vin,product,Château Simone Palette Rouge 2015,both
6821,0,28.0,21,instock,14.61,6821,,,,,,,,,left_only
6824,0,28.0,8,instock,14.32,6824,,,,,,,,,left_only
6825,0,24.0,5,instock,12.4,6825,,,,,,,,,left_only
6826,0,18.0,11,instock,8.93,6826,,,,,,,,,left_only
6864,0,40.0,32,instock,21.08,6864,,,,,,,,,left_only
6866,0,40.0,42,instock,20.67,6866,,,,,,,,,left_only
6869,0,40.0,4,instock,19.84,6869,,,,,,,,,left_only
6875,0,40.0,17,instock,20.46,6875,,,,,,,,,left_only
6884,1,46.5,9,instock,24.99,6884,15735,15735,15735,15735,5.0,Vin,product,Domino Romano Ribera del Duero RDR 2015,both
6886,1,42.0,8,instock,20.62,6886,14897,14897,14897,14897,5.0,Vin,product,Gratavinum Priorat GV5 2011,both
6887,1,21.8,15,instock,11.71,6887,15736,15736,15736,15736,5.0,Vin,product,Gratavinum Priorat 2?r 2017,both
6898,0,30.0,51,instock,14.88,6898,,,,,,,,,left_only
6899,0,26.0,3,instock,13.7,6899,,,,,,,,,left_only
6900,0,30.0,0,outofstock,16.28,6900,,,,,,,,,left_only
6901,0,20.0,0,outofstock,10.64,6901,,,,,,,,,left_only
6902,0,31.0,6,instock,16.5,6902,,,,,,,,,left_only
6903,0,27.0,54,instock,14.23,6903,,,,,,,,,left_only
6904,0,31.0,22,instock,15.7,6904,,,,,,,,,left_only
6905,0,21.0,3,instock,10.63,6905,,,,,,,,,left_only
6906,0,31.0,12,instock,16.82,6906,,,,,,,,,left_only
6907,0,27.0,8,instock,13.67,6907,,,,,,,,,left_only
6908,0,31.0,14,instock,15.7,6908,,,,,,,,,left_only
6909,0,21.0,7,instock,11.28,6909,,,,,,,,,left_only
6920,1,50.5,9,instock,25.05,6920,15740,15740,15740,15740,8.0,Vin,product,Château Jean Faure Saint-Emilion Grand Cru 2015,both
6926,1,49.9,12,instock,27.07,6926,15845,15845,15845,15845,9.0,Vin,product,Château Jean Faure Saint-Emilion Grand Cru 2016,both
6928,1,19.0,15,instock,9.62,6928,15741,15741,15741,15741,7.0,Vin,product,Le Cèdre de Jean Faure Saint-Emilion 2016,both
6930,1,8.4,28,instock,4.34,6930,16135,16135,16135,16135,9.0,Vin,product,Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015,both
7008,0,40.0,5,instock,20.67,7008,,,,,,,,,left_only
7009,0,40.0,10,instock,19.63,7009,,,,,,,,,left_only
7010,0,47.0,37,instock,23.55,7010,,,,,,,,,left_only
7015,0,45.0,12,instock,23.48,7015,,,,,,,,,left_only
7023,1,27.5,23,instock,14.21,7023,15891,15891,15891,15891,9.0,Vin,product,Camin Larredya Jurançon Sec La Virada 2018,both
7025,1,69.0,8,instock,34.22,7025,15887,15887,15887,15887,5.0,Vin,product,Domaine Jamet Côte Rôtie Fructus Voluptas 2018,both
7081,0,45.0,17,instock,23.95,7081,,,,,,,,,left_only
7084,0,45.0,7,instock,24.18,7084,,,,,,,,,left_only
7085,0,30.0,8,instock,14.73,7085,,,,,,,,,left_only
7086,0,26.0,2,instock,13.43,7086,,,,,,,,,left_only
7087,0,30.0,11,instock,15.66,7087,,,,,,,,,left_only
7088,0,20.0,53,instock,10.44,7088,,,,,,,,,left_only
7131,0,45.0,19,instock,24.18,7131,,,,,,,,,left_only
7132,0,45.0,22,instock,24.18,7132,,,,,,,,,left_only
7133,0,45.0,26,instock,23.95,7133,,,,,,,,,left_only
7136,0,45.0,7,instock,22.55,7136,,,,,,,,,left_only
7137,0,45.0,3,instock,23.25,7137,,,,,,,,,left_only
7159,0,31.0,1,instock,16.18,7159,,,,,,,,,left_only
7161,0,21.0,5,instock,10.85,7161,,,,,,,,,left_only
7162,0,27.0,1,instock,13.67,7162,,,,,,,,,left_only
7163,0,31.0,42,instock,16.66,7163,,,,,,,,,left_only
7164,0,31.0,51,instock,16.02,7164,,,,,,,,,left_only
7168,0,45.0,29,instock,23.25,7168,,,,,,,,,left_only
7169,0,45.0,3,instock,24.41,7169,,,,,,,,,left_only
7170,0,45.0,43,instock,23.72,7170,,,,,,,,,left_only
7192,0,31.0,28,instock,16.5,7192,,,,,,,,,left_only
7193,0,27.0,14,instock,13.67,7193,,,,,,,,,left_only
7194,0,31.0,5,instock,16.02,7194,,,,,,,,,left_only
7195,0,21.0,1,instock,10.31,7195,,,,,,,,,left_only
7196,0,31.0,55,instock,31.2,7196,,,,,,,,,left_only
7200,0,31.0,6,instock,15.54,7200,,,,,,,,,left_only
7201,0,31.0,18,instock,16.02,7201,,,,,,,,,left_only
7203,0,45.0,30,instock,23.48,7203,,,,,,,,,left_only
7204,0,45.0,9,instock,24.18,7204,,,,,,,,,left_only
7247,1,54.8,6,instock,27.18,7247,13127-1,13127-1,13127-1,13127-1,4.0,Vin,product,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,both
7329,0,26.5,14,instock,13.42,7329,14680-1,14680-1,,,,,,,left_only
7338,1,16.3,40,instock,8.0,7338,16230,16230,16230,16230,13.0,Vin,product,Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019,both
